Frequency,Amplitude
50.0105152471083,0.010644140063664775
50.02103049421661,0.009339932550513774
50.03154574132491,0.008650108370371334
50.04206098843322,0.008203037245979471
50.05257623554153,0.007882276001603905
50.06309148264984,0.007637599001785858
50.07360672975815,0.007443205899945786
50.08412197686645,0.007284257654691615
50.09463722397476,0.007151509703731983
50.105152471083066,0.0070388481355061075
50.115667718191375,0.006942037155775093
50.12618296529968,0.006858030924452235
50.136698212407985,0.006784571536919066
50.147213459516294,0.0067199421629157785
50.1577287066246,0.006662809058182121
50.168243953732905,0.00661211686140573
50.17875920084121,0.006567017100652825
50.18927444794952,0.0065268180972507025
50.19978969505783,0.006490949060663691
50.21030494216613,0.006458933836632696
50.22082018927444,0.006430371370777633
50.23133543638275,0.006404920938239813
50.24185068349106,0.006382290817020355
50.25236593059936,0.006362229490126249
50.26288117770767,0.006344518732135961
50.27339642481598,0.006328968118901682
50.28391167192429,0.0063154106252640285
50.29442691903259,0.006303699063995214
50.3049421661409,0.006293703181970054
50.315457413249206,0.006285307274798362
50.325972660357515,0.006278408214157421
50.336487907465816,0.006272913806430182
50.347003154574125,0.006268741419441097
50.357518401682434,0.006265816827795902
50.36803364879074,0.006264073237772112
50.37854889589905,0.006263450460729016
50.38906414300735,0.006263894210222736
50.39957939011566,0.006265355502869329
50.41009463722397,0.006267790146826571
50.42060988433228,0.006271158304803838
50.43112513144058,0.006275424120942116
50.44164037854889,0.006280555402870402
50.4521556256572,0.006286523351843434
50.46267087276551,0.006293302335180603
50.47318611987381,0.006300869696319049
50.48370136698212,0.006309205598713667
50.494216614090426,0.006318292900602835
50.504731861198735,0.006328117058342675
50.51524710830704,0.006338666056619703
50.525762355415345,0.006349930364404911
50.536277602523654,0.006361902916031053
50.54679284963196,0.006374579117275639
50.557308096740265,0.006387956876833229
50.56782334384857,0.006402036664078689
50.57833859095688,0.006416821594575038
50.58885383806519,0.006432317545387154
50.59936908517349,0.00644853330294749
50.6098843322818,0.006465480747009538
50.62039957939011,0.006483175075153611
50.63091482649842,0.006501635073418094
50.64143007360673,0.006520883439970639
50.65194532071503,0.0065409471703776435
50.66246056782334,0.006561858015062041
50.67297581493165,0.0065836530220788865
50.683491062039955,0.006606375181536676
50.69400630914826,0.00663007419205859
50.704521556256566,0.006654807374890844
50.715036803364875,0.006680640768007106
50.72555205047318,0.006707650441357432
50.736067297581485,0.006735924086002645
50.746582544689794,0.006765562945301993
50.7570977917981,0.0067966841770701735
50.76761303890641,0.006829423763843094
50.77812828601471,0.006863940127256769
50.78864353312302,0.006900418656773508
50.79915878023133,0.0069390774397505885
50.80967402733964,0.006980174590212289
50.82018927444794,0.007024017735108335
50.83070452155625,0.007070976457425299
50.84121976866456,0.0071214988616378795
50.85173501577287,0.007176133997214142
50.86225026288117,0.007235562787367668
50.87276550998948,0.007300641610497003
50.883280757097786,0.007372465234697922
50.893796004206095,0.007452460319351066
50.9043112513144,0.007542529040102807
50.914826498422705,0.007645278638911497
50.925341745531014,0.007764406374272137
50.93585699263932,0.00790538466795569
50.94637223974763,0.008076776567356548
50.95688748685593,0.008293027497224817
50.96740273396424,0.008581277521402808
50.97791798107255,0.009001891943609903
50.98843322818086,0.009738226259962518
50.99894847528916,0.01226850127016242
51.00946372239747,0.007443071082674536
51.01997896950578,0.006322752489757988
51.03049421661409,0.005670182839793958
51.04100946372239,0.005212013349868916
51.0515247108307,0.004860530332857599
51.06203995793901,0.004576460194871404
51.072555205047315,0.004338829383322554
51.08307045215562,0.0041351204768579385
51.093585699263926,0.003957264577750526
51.104100946372235,0.0037997568068282323
51.11461619348054,0.0036586742507534672
51.125131440588845,0.0035311230204014893
51.135646687697154,0.0034149074808346586
51.14616193480546,0.003308322492710265
51.15667718191377,0.0032100175673593218
51.16719242902207,0.00311890499872092
51.17770767613038,0.0030340959273876663
51.18822292323869,0.002954854730134996
51.198738170347,0.0028805657739920418
51.2092534174553,0.002810708719708101
51.21976866456361,0.0027448398656513156
51.23028391167192,0.002682577842109751
51.24079915878023,0.002623592493022352
51.251314405888536,0.0025675961293878348
51.26182965299684,0.002514336572192406
51.272344900105146,0.0024635915628500116
51.282860147213455,0.00241516423085516
51.293375394321764,0.0023688793874935632
51.303890641430066,0.0023245804713425667
51.314405888538374,0.0022821270127241773
51.32492113564668,0.00224139251481791
51.33543638275499,0.0022022626719136254
51.34595162986329,0.0021646338624427474
51.3564668769716,0.0021284118674795866
51.36698212407991,0.0020935107754263753
51.37749737118822,0.002059852041355353
51.38801261829652,0.0020273636755371678
51.39852786540483,0.001995979540447632
51.40904311251314,0.001965638739315555
51.41955835962145,0.0019362850822810108
51.43007360672975,0.0019078666186447216
51.44058885383806,0.0018803352256355492
51.45110410094637,0.0018536462457018987
51.461619348054676,0.0018277581656215211
51.47213459516298,0.0018026323317805236
51.482649842271286,0.0017782326968427214
51.493165089379595,0.0017545255937510542
51.5036803364879,0.0017314795336017578
51.51419558359621,0.0017090650244319253
51.524710830704514,0.001687254408380302
51.53522607781282,0.0016660217150337852
51.54574132492113,0.001645342529069803
51.55625657202944,0.0016251938705572119
51.56677181913774,0.00160555408649287
51.57728706624605,0.0015864027523340484
51.58780231335436,0.0015677205824434787
51.59831756046267,0.0015494893484983437
51.60883280757097,0.0015316918050299762
51.61934805467928,0.0015143116213611537
51.62986330178759,0.0014973333192940745
51.640378548895896,0.0014807422159771391
51.6508937960042,0.0014645243714439293
51.661409043112506,0.0014486665403744654
51.671924290220815,0.0014331561276786677
51.682439537329124,0.0014179811475453152
51.692954784437426,0.001403130185638078
